Uad Code;Cycle;Prg Code;Nom;Ses Code;Trimestre;Total
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20063;automne 2006;275
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20071;hiver 2007;288
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20072;été 2007;177
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20073;automne 2007;308
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20081;hiver 2008;211
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20082;été 2008;177
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20083;automne 2008;325
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20091;hiver 2009;316
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20092;été 2009;232
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20093;automne 2009;423
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20101;hiver 2010;377
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20102;été 2010;339
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20103;automne 2010;508
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20111;hiver 2011;434
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20112;été 2011;300
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20113;automne 2011;491
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20121;hiver 2012;455
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20122;été 2012;336
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20123;automne 2012;537
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20131;hiver 2013;517
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20132;été 2013;288
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20133;automne 2013;500
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20141;hiver 2014;455
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20142;été 2014;362
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20143;automne 2014;501
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20151;hiver 2015;451
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20152;été 2015;330
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20153;automne 2015;479
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20161;hiver 2016;402
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20162;été 2016;300
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20163;automne 2016;432
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20171;hiver 2017;404
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20172;été 2017;321
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20173;automne 2017;446
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20181;hiver 2018;418
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20182;été 2018;295
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20183;automne 2018;386
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20191;hiver 2019;417
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20192;été 2019;208
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20193;automne 2019;444
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20201;hiver 2020;413
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20202;été 2020;342
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20203;automne 2020;486
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20211;hiver 2021;559
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20212;été 2021;352
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20213;automne 2021;482
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20221;hiver 2022;514
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20222;été 2022;337
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20223;automne 2022;513
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20231;hiver 2023;505
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20232;été 2023;380
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20233;automne 2023;558
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20241;hiver 2024;523
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20242;été 2024;362
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20243;automne 2024;585
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20251;hiver 2025;550
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20252;été 2025;427
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20253;automne 2025;602
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20261;hiver 2026;630
ESA;1;7564;Baccalauréat en administration (concentration en gestion des ressources humaines);20262;été 2026;288
DET;1;7595;Baccalauréat ès arts avec majeure(s);20103;automne 2010;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20111;hiver 2011;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20112;été 2011;3
DET;1;7595;Baccalauréat ès arts avec majeure(s);20122;été 2012;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20131;hiver 2013;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20133;automne 2013;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20141;hiver 2014;7
DET;1;7595;Baccalauréat ès arts avec majeure(s);20142;été 2014;3
DET;1;7595;Baccalauréat ès arts avec majeure(s);20143;automne 2014;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20151;hiver 2015;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20152;été 2015;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20163;automne 2016;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20171;hiver 2017;5
DET;1;7595;Baccalauréat ès arts avec majeure(s);20173;automne 2017;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20181;hiver 2018;4
DET;1;7595;Baccalauréat ès arts avec majeure(s);20182;été 2018;7
DET;1;7595;Baccalauréat ès arts avec majeure(s);20183;automne 2018;8
DET;1;7595;Baccalauréat ès arts avec majeure(s);20191;hiver 2019;9
DET;1;7595;Baccalauréat ès arts avec majeure(s);20192;été 2019;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20193;automne 2019;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20201;hiver 2020;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20202;été 2020;3
DET;1;7595;Baccalauréat ès arts avec majeure(s);20203;automne 2020;4
DET;1;7595;Baccalauréat ès arts avec majeure(s);20211;hiver 2021;13
DET;1;7595;Baccalauréat ès arts avec majeure(s);20212;été 2021;12
DET;1;7595;Baccalauréat ès arts avec majeure(s);20213;automne 2021;2
DET;1;7595;Baccalauréat ès arts avec majeure(s);20221;hiver 2022;6
DET;1;7595;Baccalauréat ès arts avec majeure(s);20222;été 2022;7
DET;1;7595;Baccalauréat ès arts avec majeure(s);20223;automne 2022;6
DET;1;7595;Baccalauréat ès arts avec majeure(s);20231;hiver 2023;1
DET;1;7595;Baccalauréat ès arts avec majeure(s);20232;été 2023;5
DET;1;7595;Baccalauréat ès arts avec majeure(s);20233;automne 2023;4
DET;1;7595;Baccalauréat ès arts avec majeure(s);20241;hiver 2024;11
DET;1;7595;Baccalauréat ès arts avec majeure(s);20242;été 2024;8
DET;1;7595;Baccalauréat ès arts avec majeure(s);20243;automne 2024;18
DET;1;7595;Baccalauréat ès arts avec majeure(s);20251;hiver 2025;17
DET;1;7595;Baccalauréat ès arts avec majeure(s);20252;été 2025;24
DET;1;7595;Baccalauréat ès arts avec majeure(s);20253;automne 2025;31
DET;1;7595;Baccalauréat ès arts avec majeure(s);20261;hiver 2026;37
DET;1;7595;Baccalauréat ès arts avec majeure(s);20262;été 2026;26
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20192;été 2019;2
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20201;hiver 2020;4
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20202;été 2020;2
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20203;automne 2020;7
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20211;hiver 2021;8
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20212;été 2021;6
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20213;automne 2021;3
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20221;hiver 2022;1
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20222;été 2022;6
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20223;automne 2022;5
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20231;hiver 2023;9
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20232;été 2023;9
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20233;automne 2023;17
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20241;hiver 2024;17
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20242;été 2024;17
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20243;automne 2024;38
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20251;hiver 2025;38
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20252;été 2025;47
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20253;automne 2025;48
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20261;hiver 2026;58
DET;1;7596;Baccalauréat ès sciences avec majeure(s);20262;été 2026;24
DET;1;7598;Baccalauréat en éducation avec majeure(s);20083;automne 2008;1
DET;1;7598;Baccalauréat en éducation avec majeure(s);20091;hiver 2009;3
DET;1;7598;Baccalauréat en éducation avec majeure(s);20092;été 2009;5
DET;1;7598;Baccalauréat en éducation avec majeure(s);20093;automne 2009;4
DET;1;7598;Baccalauréat en éducation avec majeure(s);20103;automne 2010;4
DET;1;7598;Baccalauréat en éducation avec majeure(s);20111;hiver 2011;4
DET;1;7598;Baccalauréat en éducation avec majeure(s);20112;été 2011;10
DET;1;7598;Baccalauréat en éducation avec majeure(s);20113;automne 2011;7
DET;1;7598;Baccalauréat en éducation avec majeure(s);20121;hiver 2012;6
DET;1;7598;Baccalauréat en éducation avec majeure(s);20122;été 2012;3
DET;1;7598;Baccalauréat en éducation avec majeure(s);20123;automne 2012;6
DET;1;7598;Baccalauréat en éducation avec majeure(s);20131;hiver 2013;8
DET;1;7598;Baccalauréat en éducation avec majeure(s);20132;été 2013;7
DET;1;7598;Baccalauréat en éducation avec majeure(s);20133;automne 2013;9
DET;1;7598;Baccalauréat en éducation avec majeure(s);20141;hiver 2014;12
DET;1;7598;Baccalauréat en éducation avec majeure(s);20142;été 2014;10
DET;1;7598;Baccalauréat en éducation avec majeure(s);20143;automne 2014;9
DET;1;7598;Baccalauréat en éducation avec majeure(s);20151;hiver 2015;14
DET;1;7598;Baccalauréat en éducation avec majeure(s);20152;été 2015;17
DET;1;7598;Baccalauréat en éducation avec majeure(s);20153;automne 2015;11
DET;1;7598;Baccalauréat en éducation avec majeure(s);20161;hiver 2016;12
DET;1;7598;Baccalauréat en éducation avec majeure(s);20162;été 2016;7
DET;1;7598;Baccalauréat en éducation avec majeure(s);20163;automne 2016;13
DET;1;7598;Baccalauréat en éducation avec majeure(s);20171;hiver 2017;19
DET;1;7598;Baccalauréat en éducation avec majeure(s);20172;été 2017;15
DET;1;7598;Baccalauréat en éducation avec majeure(s);20173;automne 2017;18
DET;1;7598;Baccalauréat en éducation avec majeure(s);20181;hiver 2018;19
DET;1;7598;Baccalauréat en éducation avec majeure(s);20182;été 2018;17
DET;1;7598;Baccalauréat en éducation avec majeure(s);20183;automne 2018;16
DET;1;7598;Baccalauréat en éducation avec majeure(s);20191;hiver 2019;19
DET;1;7598;Baccalauréat en éducation avec majeure(s);20192;été 2019;11
DET;1;7598;Baccalauréat en éducation avec majeure(s);20193;automne 2019;10
DET;1;7598;Baccalauréat en éducation avec majeure(s);20201;hiver 2020;18
DET;1;7598;Baccalauréat en éducation avec majeure(s);20202;été 2020;12
DET;1;7598;Baccalauréat en éducation avec majeure(s);20203;automne 2020;9
DET;1;7598;Baccalauréat en éducation avec majeure(s);20211;hiver 2021;22
DET;1;7598;Baccalauréat en éducation avec majeure(s);20212;été 2021;9
DET;1;7598;Baccalauréat en éducation avec majeure(s);20213;automne 2021;11
DET;1;7598;Baccalauréat en éducation avec majeure(s);20221;hiver 2022;23
DET;1;7598;Baccalauréat en éducation avec majeure(s);20222;été 2022;17
DET;1;7598;Baccalauréat en éducation avec majeure(s);20223;automne 2022;19
DET;1;7598;Baccalauréat en éducation avec majeure(s);20231;hiver 2023;25
DET;1;7598;Baccalauréat en éducation avec majeure(s);20232;été 2023;20
DET;1;7598;Baccalauréat en éducation avec majeure(s);20233;automne 2023;19
DET;1;7598;Baccalauréat en éducation avec majeure(s);20241;hiver 2024;15
DET;1;7598;Baccalauréat en éducation avec majeure(s);20242;été 2024;21
DET;1;7598;Baccalauréat en éducation avec majeure(s);20243;automne 2024;33
DET;1;7598;Baccalauréat en éducation avec majeure(s);20251;hiver 2025;17
DET;1;7598;Baccalauréat en éducation avec majeure(s);20252;été 2025;16
DET;1;7598;Baccalauréat en éducation avec majeure(s);20253;automne 2025;17
DET;1;7598;Baccalauréat en éducation avec majeure(s);20261;hiver 2026;23
DET;1;7598;Baccalauréat en éducation avec majeure(s);20262;été 2026;7
SHLC;1;7695;Baccalauréat ès arts;20012;été 2001;9
SHLC;1;7695;Baccalauréat ès arts;20013;automne 2001;60
SHLC;1;7695;Baccalauréat ès arts;20021;hiver 2002;62
SHLC;1;7695;Baccalauréat ès arts;20022;été 2002;55
SHLC;1;7695;Baccalauréat ès arts;20023;automne 2002;146
SHLC;1;7695;Baccalauréat ès arts;20031;hiver 2003;150
SHLC;1;7695;Baccalauréat ès arts;20032;été 2003;74
SHLC;1;7695;Baccalauréat ès arts;20033;automne 2003;170
SHLC;1;7695;Baccalauréat ès arts;20041;hiver 2004;170
SHLC;1;7695;Baccalauréat ès arts;20042;été 2004;78
SHLC;1;7695;Baccalauréat ès arts;20043;automne 2004;174
SHLC;1;7695;Baccalauréat ès arts;20051;hiver 2005;174
SHLC;1;7695;Baccalauréat ès arts;20052;été 2005;92
SHLC;1;7695;Baccalauréat ès arts;20053;automne 2005;231
SHLC;1;7695;Baccalauréat ès arts;20061;hiver 2006;210
SHLC;1;7695;Baccalauréat ès arts;20062;été 2006;139
SHLC;1;7695;Baccalauréat ès arts;20063;automne 2006;173
SHLC;1;7695;Baccalauréat ès arts;20071;hiver 2007;194
SHLC;1;7695;Baccalauréat ès arts;20072;été 2007;102
SHLC;1;7695;Baccalauréat ès arts;20073;automne 2007;200
SHLC;1;7695;Baccalauréat ès arts;20081;hiver 2008;142
SHLC;1;7695;Baccalauréat ès arts;20082;été 2008;113
SHLC;1;7695;Baccalauréat ès arts;20083;automne 2008;161
SHLC;1;7695;Baccalauréat ès arts;20091;hiver 2009;191
SHLC;1;7695;Baccalauréat ès arts;20092;été 2009;105
SHLC;1;7695;Baccalauréat ès arts;20093;automne 2009;178
SHLC;1;7695;Baccalauréat ès arts;20101;hiver 2010;201
SHLC;1;7695;Baccalauréat ès arts;20102;été 2010;138
SHLC;1;7695;Baccalauréat ès arts;20103;automne 2010;204
SHLC;1;7695;Baccalauréat ès arts;20111;hiver 2011;166
SHLC;1;7695;Baccalauréat ès arts;20112;été 2011;88
SHLC;1;7695;Baccalauréat ès arts;20113;automne 2011;164
SHLC;1;7695;Baccalauréat ès arts;20121;hiver 2012;129
SHLC;1;7695;Baccalauréat ès arts;20122;été 2012;82
SHLC;1;7695;Baccalauréat ès arts;20123;automne 2012;142
SHLC;1;7695;Baccalauréat ès arts;20131;hiver 2013;104
SHLC;1;7695;Baccalauréat ès arts;20132;été 2013;81
SHLC;1;7695;Baccalauréat ès arts;20133;automne 2013;138
SHLC;1;7695;Baccalauréat ès arts;20141;hiver 2014;101
SHLC;1;7695;Baccalauréat ès arts;20142;été 2014;70
SHLC;1;7695;Baccalauréat ès arts;20143;automne 2014;118
SHLC;1;7695;Baccalauréat ès arts;20151;hiver 2015;110
SHLC;1;7695;Baccalauréat ès arts;20152;été 2015;68
SHLC;1;7695;Baccalauréat ès arts;20153;automne 2015;114
SHLC;1;7695;Baccalauréat ès arts;20161;hiver 2016;78
SHLC;1;7695;Baccalauréat ès arts;20162;été 2016;59
SHLC;1;7695;Baccalauréat ès arts;20163;automne 2016;79
SHLC;1;7695;Baccalauréat ès arts;20171;hiver 2017;53
SHLC;1;7695;Baccalauréat ès arts;20172;été 2017;40
SHLC;1;7695;Baccalauréat ès arts;20173;automne 2017;46
SHLC;1;7695;Baccalauréat ès arts;20181;hiver 2018;48
SHLC;1;7695;Baccalauréat ès arts;20182;été 2018;28
SHLC;1;7695;Baccalauréat ès arts;20183;automne 2018;38
SHLC;1;7695;Baccalauréat ès arts;20191;hiver 2019;35
SHLC;1;7695;Baccalauréat ès arts;20192;été 2019;16
SHLC;1;7695;Baccalauréat ès arts;20193;automne 2019;30
SHLC;1;7695;Baccalauréat ès arts;20201;hiver 2020;28
SHLC;1;7695;Baccalauréat ès arts;20202;été 2020;33
SHLC;1;7695;Baccalauréat ès arts;20203;automne 2020;30
SHLC;1;7695;Baccalauréat ès arts;20211;hiver 2021;29
SHLC;1;7695;Baccalauréat ès arts;20212;été 2021;25
SHLC;1;7695;Baccalauréat ès arts;20213;automne 2021;35
SHLC;1;7695;Baccalauréat ès arts;20221;hiver 2022;53
SHLC;1;7695;Baccalauréat ès arts;20222;été 2022;24
SHLC;1;7695;Baccalauréat ès arts;20223;automne 2022;40
SHLC;1;7695;Baccalauréat ès arts;20231;hiver 2023;51
SHLC;1;7695;Baccalauréat ès arts;20232;été 2023;17
SHLC;1;7695;Baccalauréat ès arts;20233;automne 2023;38
SHLC;1;7695;Baccalauréat ès arts;20241;hiver 2024;15
SHLC;1;7695;Baccalauréat ès arts;20242;été 2024;39
SHLC;1;7695;Baccalauréat ès arts;20243;automne 2024;43
SHLC;1;7695;Baccalauréat ès arts;20251;hiver 2025;47
SHLC;1;7695;Baccalauréat ès arts;20252;été 2025;28
SHLC;1;7695;Baccalauréat ès arts;20253;automne 2025;41
SHLC;1;7695;Baccalauréat ès arts;20261;hiver 2026;45
SHLC;1;7695;Baccalauréat ès arts;20262;été 2026;24
ST;1;7696;Baccalauréat ès sciences;20023;automne 2002;25
ST;1;7696;Baccalauréat ès sciences;20031;hiver 2003;40
ST;1;7696;Baccalauréat ès sciences;20032;été 2003;40
ST;1;7696;Baccalauréat ès sciences;20033;automne 2003;77
ST;1;7696;Baccalauréat ès sciences;20041;hiver 2004;60
ST;1;7696;Baccalauréat ès sciences;20042;été 2004;51
ST;1;7696;Baccalauréat ès sciences;20043;automne 2004;83
ST;1;7696;Baccalauréat ès sciences;20051;hiver 2005;77
ST;1;7696;Baccalauréat ès sciences;20052;été 2005;44
ST;1;7696;Baccalauréat ès sciences;20053;automne 2005;125
ST;1;7696;Baccalauréat ès sciences;20061;hiver 2006;86
ST;1;7696;Baccalauréat ès sciences;20062;été 2006;77
ST;1;7696;Baccalauréat ès sciences;20063;automne 2006;111
ST;1;7696;Baccalauréat ès sciences;20071;hiver 2007;115
ST;1;7696;Baccalauréat ès sciences;20072;été 2007;68
ST;1;7696;Baccalauréat ès sciences;20073;automne 2007;127
ST;1;7696;Baccalauréat ès sciences;20081;hiver 2008;79
ST;1;7696;Baccalauréat ès sciences;20082;été 2008;64
ST;1;7696;Baccalauréat ès sciences;20083;automne 2008;107
ST;1;7696;Baccalauréat ès sciences;20091;hiver 2009;107
ST;1;7696;Baccalauréat ès sciences;20092;été 2009;82
ST;1;7696;Baccalauréat ès sciences;20093;automne 2009;122
ST;1;7696;Baccalauréat ès sciences;20101;hiver 2010;97
ST;1;7696;Baccalauréat ès sciences;20102;été 2010;81
ST;1;7696;Baccalauréat ès sciences;20103;automne 2010;122
ST;1;7696;Baccalauréat ès sciences;20111;hiver 2011;95
ST;1;7696;Baccalauréat ès sciences;20112;été 2011;55
ST;1;7696;Baccalauréat ès sciences;20113;automne 2011;103
ST;1;7696;Baccalauréat ès sciences;20121;hiver 2012;75
ST;1;7696;Baccalauréat ès sciences;20122;été 2012;47
ST;1;7696;Baccalauréat ès sciences;20123;automne 2012;67
ST;1;7696;Baccalauréat ès sciences;20131;hiver 2013;69
ST;1;7696;Baccalauréat ès sciences;20132;été 2013;33
ST;1;7696;Baccalauréat ès sciences;20133;automne 2013;58
ST;1;7696;Baccalauréat ès sciences;20141;hiver 2014;52
ST;1;7696;Baccalauréat ès sciences;20142;été 2014;34
ST;1;7696;Baccalauréat ès sciences;20143;automne 2014;45
ST;1;7696;Baccalauréat ès sciences;20151;hiver 2015;47
ST;1;7696;Baccalauréat ès sciences;20152;été 2015;20
ST;1;7696;Baccalauréat ès sciences;20153;automne 2015;43
ST;1;7696;Baccalauréat ès sciences;20161;hiver 2016;29
ST;1;7696;Baccalauréat ès sciences;20162;été 2016;26
ST;1;7696;Baccalauréat ès sciences;20163;automne 2016;20
ST;1;7696;Baccalauréat ès sciences;20171;hiver 2017;30
ST;1;7696;Baccalauréat ès sciences;20172;été 2017;9
ST;1;7696;Baccalauréat ès sciences;20173;automne 2017;15
ST;1;7696;Baccalauréat ès sciences;20181;hiver 2018;12
ST;1;7696;Baccalauréat ès sciences;20182;été 2018;9
ST;1;7696;Baccalauréat ès sciences;20183;automne 2018;5
ST;1;7696;Baccalauréat ès sciences;20191;hiver 2019;5
ST;1;7696;Baccalauréat ès sciences;20192;été 2019;2
ST;1;7696;Baccalauréat ès sciences;20193;automne 2019;3
ST;1;7696;Baccalauréat ès sciences;20201;hiver 2020;2
ST;1;7696;Baccalauréat ès sciences;20202;été 2020;3
ST;1;7696;Baccalauréat ès sciences;20203;automne 2020;2
ST;1;7696;Baccalauréat ès sciences;20211;hiver 2021;3
ST;1;7696;Baccalauréat ès sciences;20212;été 2021;3
ST;1;7696;Baccalauréat ès sciences;20213;automne 2021;4
ST;1;7696;Baccalauréat ès sciences;20221;hiver 2022;2
ST;1;7696;Baccalauréat ès sciences;20222;été 2022;1
ST;1;7696;Baccalauréat ès sciences;20223;automne 2022;1
ST;1;7696;Baccalauréat ès sciences;20233;automne 2023;3
ST;1;7696;Baccalauréat ès sciences;20241;hiver 2024;2
ST;1;7696;Baccalauréat ès sciences;20243;automne 2024;2
ST;1;7696;Baccalauréat ès sciences;20251;hiver 2025;2
ST;1;7696;Baccalauréat ès sciences;20253;automne 2025;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19823;automne 1982;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19841;hiver 1984;3
ESA;1;7764;Baccalauréat en administration (cheminement général);19893;automne 1989;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19901;hiver 1990;2
ESA;1;7764;Baccalauréat en administration (cheminement général);19902;été 1990;4
ESA;1;7764;Baccalauréat en administration (cheminement général);19912;été 1991;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19933;automne 1993;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19953;automne 1995;1
ESA;1;7764;Baccalauréat en administration (cheminement général);19963;automne 1996;171
ESA;1;7764;Baccalauréat en administration (cheminement général);19971;hiver 1997;195
ESA;1;7764;Baccalauréat en administration (cheminement général);19972;été 1997;123
ESA;1;7764;Baccalauréat en administration (cheminement général);19973;automne 1997;280
ESA;1;7764;Baccalauréat en administration (cheminement général);19981;hiver 1998;259
ESA;1;7764;Baccalauréat en administration (cheminement général);19982;été 1998;147
ESA;1;7764;Baccalauréat en administration (cheminement général);19983;automne 1998;372
ESA;1;7764;Baccalauréat en administration (cheminement général);19991;hiver 1999;351
ESA;1;7764;Baccalauréat en administration (cheminement général);19992;été 1999;200
ESA;1;7764;Baccalauréat en administration (cheminement général);19993;automne 1999;391
ESA;1;7764;Baccalauréat en administration (cheminement général);20001;hiver 2000;410
ESA;1;7764;Baccalauréat en administration (cheminement général);20002;été 2000;230
ESA;1;7764;Baccalauréat en administration (cheminement général);20003;automne 2000;571
ESA;1;7764;Baccalauréat en administration (cheminement général);20011;hiver 2001;450
ESA;1;7764;Baccalauréat en administration (cheminement général);20012;été 2001;283
ESA;1;7764;Baccalauréat en administration (cheminement général);20013;automne 2001;607
ESA;1;7764;Baccalauréat en administration (cheminement général);20021;hiver 2002;518
ESA;1;7764;Baccalauréat en administration (cheminement général);20022;été 2002;360
ESA;1;7764;Baccalauréat en administration (cheminement général);20023;automne 2002;647
ESA;1;7764;Baccalauréat en administration (cheminement général);20031;hiver 2003;591
ESA;1;7764;Baccalauréat en administration (cheminement général);20032;été 2003;359
ESA;1;7764;Baccalauréat en administration (cheminement général);20033;automne 2003;766
ESA;1;7764;Baccalauréat en administration (cheminement général);20041;hiver 2004;708
ESA;1;7764;Baccalauréat en administration (cheminement général);20042;été 2004;407
ESA;1;7764;Baccalauréat en administration (cheminement général);20043;automne 2004;775
ESA;1;7764;Baccalauréat en administration (cheminement général);20051;hiver 2005;805
ESA;1;7764;Baccalauréat en administration (cheminement général);20052;été 2005;457
ESA;1;7764;Baccalauréat en administration (cheminement général);20053;automne 2005;883
ESA;1;7764;Baccalauréat en administration (cheminement général);20061;hiver 2006;905
ESA;1;7764;Baccalauréat en administration (cheminement général);20062;été 2006;603
ESA;1;7764;Baccalauréat en administration (cheminement général);20063;automne 2006;965
ESA;1;7764;Baccalauréat en administration (cheminement général);20071;hiver 2007;1041
ESA;1;7764;Baccalauréat en administration (cheminement général);20072;été 2007;691
ESA;1;7764;Baccalauréat en administration (cheminement général);20073;automne 2007;1022
ESA;1;7764;Baccalauréat en administration (cheminement général);20081;hiver 2008;690
ESA;1;7764;Baccalauréat en administration (cheminement général);20082;été 2008;589
ESA;1;7764;Baccalauréat en administration (cheminement général);20083;automne 2008;987
ESA;1;7764;Baccalauréat en administration (cheminement général);20091;hiver 2009;971
ESA;1;7764;Baccalauréat en administration (cheminement général);20092;été 2009;615
ESA;1;7764;Baccalauréat en administration (cheminement général);20093;automne 2009;1013
ESA;1;7764;Baccalauréat en administration (cheminement général);20101;hiver 2010;938
ESA;1;7764;Baccalauréat en administration (cheminement général);20102;été 2010;622
ESA;1;7764;Baccalauréat en administration (cheminement général);20103;automne 2010;996
ESA;1;7764;Baccalauréat en administration (cheminement général);20111;hiver 2011;975
ESA;1;7764;Baccalauréat en administration (cheminement général);20112;été 2011;623
ESA;1;7764;Baccalauréat en administration (cheminement général);20113;automne 2011;1010
ESA;1;7764;Baccalauréat en administration (cheminement général);20121;hiver 2012;1034
ESA;1;7764;Baccalauréat en administration (cheminement général);20122;été 2012;666
ESA;1;7764;Baccalauréat en administration (cheminement général);20123;automne 2012;1195
ESA;1;7764;Baccalauréat en administration (cheminement général);20131;hiver 2013;1100
ESA;1;7764;Baccalauréat en administration (cheminement général);20132;été 2013;782
ESA;1;7764;Baccalauréat en administration (cheminement général);20133;automne 2013;1043
ESA;1;7764;Baccalauréat en administration (cheminement général);20141;hiver 2014;1105
